id,birthtime_1,birthtime_2,birthtime_3,birthtime_4,birthtime_5,birthtime_6,birthtime_7,birthtime_8,birthtime_9,birthtime_10,birthtime_11,birthtime_12,birthtime_13,birthtime_14,birthtime_15,birthtime_16,birthtime_17,birthtime_18,birthtime_19,birthtime_20,birthtime_21,birthtime_22,birthtime_23,birthtime_24,birthtime_25,birthtime_26,birthtime_27,birthtime_28,birthtime_29,birthtime_30
351,168.1,300.616666666667,360.6,420.616666666667,490.633333333333,543.15,618.15,680.633333333333,755.666666666667,843.15,,,,,,,,,,,,,,,,,,,,
352,0.633333333333333,55.6166666666667,115.616666666667,185.616666666667,250.6,295.616666666667,305.616666666667,370.6,450.633333333333,518.15,565.633333333333,710.65,,,,,,,,,,,,,,,,,,
353,278.1,343.116666666667,408.1,473.133333333333,535.65,588.133333333333,720.65,770.633333333333,838.133333333333,,,,,,,,,,,,,,,,,,,,,
354,40.6166666666667,80.6166666666667,173.1,343.116666666667,560.65,643.15,,,,,,,,,,,,,,,,,,,,,,,,
355,228.1,295.616666666667,353.1,410.616666666667,478.133333333333,573.133333333333,583.133333333333,628.166666666667,770.633333333333,848.166666666667,,,,,,,,,,,,,,,,,,,,
356,158.1,233.1,298.116666666667,358.1,413.1,473.133333333333,535.65,600.633333333333,663.116666666667,818.15,863.166666666667,,,,,,,,,,,,,,,,,,,
357,73.1166666666667,145.6,220.6,283.1,405.6,453.116666666667,518.15,585.65,655.65,715.65,778.183333333333,835.666666666667,,,,,,,,,,,,,,,,,,
358,78.0833333333333,140.6,203.1,258.116666666667,333.1,388.116666666667,445.633333333333,505.633333333333,550.633333333333,563.15,625.65,688.116666666667,753.166666666667,830.666666666667,,,,,,,,,,,,,,,,
359,173.1,223.1,275.6,330.6,393.116666666667,463.116666666667,523.15,603.133333333333,680.633333333333,763.166666666667,773.166666666667,,,,,,,,,,,,,,,,,,,
360,153.1,223.1,283.1,345.6,398.1,523.15,575.633333333333,635.65,710.65,758.15,828.2,,,,,,,,,,,,,,,,,,,
361,48.1,125.6,178.083333333333,258.116666666667,308.1,375.6,450.633333333333,525.633333333333,623.15,713.166666666667,835.666666666667,,,,,,,,,,,,,,,,,,,
362,248.1,303.1,365.6,425.616666666667,478.133333333333,543.15,600.633333333333,658.133333333333,725.666666666667,783.166666666667,845.65,,,,,,,,,,,,,,,,,,,
363,0.633333333333333,93.1166666666667,240.6,413.1,613.133333333333,,,,,,,,,,,,,,,,,,,,,,,,,
364,30.6,113.1,193.1,325.6,388.116666666667,453.116666666667,520.633333333333,583.133333333333,723.166666666667,793.15,868.133333333333,,,,,,,,,,,,,,,,,,,
365,113.1,188.1,250.6,373.116666666667,433.116666666667,498.15,613.133333333333,670.633333333333,735.65,800.65,,,,,,,,,,,,,,,,,,,,
366,130.6,220.6,270.616666666667,333.1,388.116666666667,458.133333333333,513.133333333333,580.65,645.666666666667,715.65,,,,,,,,,,,,,,,,,,,,
367,75.5833333333333,185.616666666667,228.1,495.633333333333,558.15,625.65,763.166666666667,773.166666666667,835.666666666667,,,,,,,,,,,,,,,,,,,,,
368,140.6,208.1,278.1,345.6,445.633333333333,588.133333333333,670.633333333333,748.133333333333,,,,,,,,,,,,,,,,,,,,,,
369,0.633333333333333,65.6,205.6,238.1,330.6,390.6,428.133333333333,448.133333333333,518.15,583.133333333333,655.65,723.166666666667,830.666666666667,845.65,,,,,,,,,,,,,,,,
370,123.116666666667,250.6,303.1,350.6,480.65,590.633333333333,645.666666666667,713.166666666667,790.666666666667,893.166666666667,,,,,,,,,,,,,,,,,,,,
371,95.6,225.6,288.116666666667,423.133333333333,480.65,495.633333333333,528.15,538.15,603.133333333333,673.15,730.666666666667,793.15,825.7,865.666666666667,878.166666666667,,,,,,,,,,,,,,,
372,140.6,275.6,358.1,530.633333333333,588.133333333333,658.133333333333,713.166666666667,768.166666666667,775.633333333333,,,,,,,,,,,,,,,,,,,,,
373,95.6,140.6,225.6,290.6,345.6,588.133333333333,723.166666666667,,,,,,,,,,,,,,,,,,,,,,,
374,163.1,300.616666666667,368.1,413.1,483.133333333333,530.633333333333,588.133333333333,658.133333333333,,,,,,,,,,,,,,,,,,,,,,
375,113.1,288.116666666667,420.616666666667,470.633333333333,543.15,618.15,708.116666666667,760.683333333333,803.15,838.133333333333,845.65,883.15,,,,,,,,,,,,,,,,,,
376,3.1,335.616666666667,428.133333333333,558.15,868.133333333333,,,,,,,,,,,,,,,,,,,,,,,,,
377,25.6166666666667,105.6,178.083333333333,235.616666666667,318.1,373.116666666667,438.133333333333,505.633333333333,568.15,620.666666666667,695.666666666667,753.166666666667,823.166666666667,,,,,,,,,,,,,,,,,
378,78.0833333333333,173.1,240.6,305.616666666667,363.1,420.616666666667,485.633333333333,545.633333333333,643.15,723.166666666667,748.133333333333,,,,,,,,,,,,,,,,,,,
379,173.1,680.633333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,148.116666666667,235.616666666667,305.616666666667,388.116666666667,458.133333333333,530.633333333333,613.133333333333,668.15,750.633333333333,830.666666666667,,,,,,,,,,,,,,,,,,,,
381,0.633333333333333,40.6166666666667,105.6,173.1,243.1,293.116666666667,858.166666666667,888.133333333333,,,,,,,,,,,,,,,,,,,,,,
382,145.6,218.1,293.116666666667,550.633333333333,703.15,763.166666666667,830.666666666667,,,,,,,,,,,,,,,,,,,,,,,
383,310.616666666667,375.6,438.133333333333,503.133333333333,570.633333333333,640.65,700.633333333333,768.166666666667,838.133333333333,,,,,,,,,,,,,,,,,,,,,
384,155.6,233.1,370.6,435.616666666667,508.133333333333,573.133333333333,655.65,740.65,810.65,,,,,,,,,,,,,,,,,,,,,
385,95.6,165.6,225.6,303.1,360.6,425.616666666667,488.133333333333,558.15,620.666666666667,680.633333333333,720.65,758.15,855.666666666667,,,,,,,,,,,,,,,,,
386,0.633333333333333,70.6166666666667,173.1,268.1,475.633333333333,643.15,758.15,805.666666666667,820.65,833.166666666667,,,,,,,,,,,,,,,,,,,,
387,73.1166666666667,130.6,255.616666666667,368.1,433.116666666667,495.633333333333,560.65,625.65,875.65,,,,,,,,,,,,,,,,,,,,,
388,0.633333333333333,138.1,255.616666666667,313.116666666667,370.6,505.633333333333,575.633333333333,638.133333333333,703.15,763.166666666667,825.7,,,,,,,,,,,,,,,,,,,
389,0.633333333333333,85.6,173.1,333.1,525.633333333333,738.166666666667,833.166666666667,,,,,,,,,,,,,,,,,,,,,,,
390,220.6,288.116666666667,355.6,410.616666666667,465.633333333333,533.15,600.633333333333,660.633333333333,720.65,788.15,,,,,,,,,,,,,,,,,,,,
391,128.1,200.6,258.116666666667,323.1,388.116666666667,450.633333333333,508.133333333333,568.15,630.65,698.133333333333,770.633333333333,788.15,865.666666666667,,,,,,,,,,,,,,,,,
392,148.116666666667,523.15,650.65,853.183333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
393,125.6,188.1,280.6,393.116666666667,573.133333333333,605.666666666667,655.65,770.633333333333,,,,,,,,,,,,,,,,,,,,,,
394,160.6,220.6,275.6,338.116666666667,400.616666666667,470.633333333333,533.15,608.15,660.633333333333,718.166666666667,793.15,880.666666666667,,,,,,,,,,,,,,,,,,
395,10.6,70.6166666666667,128.1,175.583333333333,250.6,315.616666666667,375.6,500.633333333333,625.65,770.633333333333,840.683333333333,,,,,,,,,,,,,,,,,,,
396,153.1,203.1,258.116666666667,323.1,395.616666666667,468.133333333333,520.633333333333,580.65,610.666666666667,643.15,743.166666666667,860.683333333333,,,,,,,,,,,,,,,,,,
397,115.616666666667,325.6,528.15,628.166666666667,760.683333333333,890.633333333333,,,,,,,,,,,,,,,,,,,,,,,,
398,60.6,118.1,185.616666666667,243.1,308.1,365.6,430.633333333333,495.633333333333,558.15,585.65,693.133333333333,,,,,,,,,,,,,,,,,,,
399,0.633333333333333,85.6,160.6,188.1,293.116666666667,360.6,415.6,478.133333333333,543.15,600.633333333333,665.65,755.666666666667,,,,,,,,,,,,,,,,,,
400,0.633333333333333,105.6,228.1,280.6,360.6,403.1,473.133333333333,595.633333333333,658.133333333333,750.633333333333,788.15,808.133333333333,833.166666666667,,,,,,,,,,,,,,,,,
401,173.1,235.616666666667,293.116666666667,363.1,428.133333333333,495.633333333333,550.633333333333,623.15,708.116666666667,773.166666666667,825.7,,,,,,,,,,,,,,,,,,,
402,108.1,230.616666666667,288.116666666667,343.116666666667,460.633333333333,540.633333333333,720.65,803.15,858.166666666667,,,,,,,,,,,,,,,,,,,,,
403,40.6166666666667,103.1,165.6,225.6,298.116666666667,358.1,428.133333333333,495.633333333333,595.633333333333,660.633333333333,,,,,,,,,,,,,,,,,,,,
404,285.6,478.133333333333,643.15,818.15,,,,,,,,,,,,,,,,,,,,,,,,,,
405,0.633333333333333,63.1,133.1,200.6,258.116666666667,310.616666666667,375.6,438.133333333333,493.133333333333,563.15,628.166666666667,693.133333333333,,,,,,,,,,,,,,,,,,
406,130.6,185.616666666667,238.1,455.633333333333,515.65,558.15,648.133333333333,745.666666666667,888.133333333333,,,,,,,,,,,,,,,,,,,,,
407,95.6,155.6,215.6,280.6,353.1,418.116666666667,490.633333333333,548.15,618.15,678.133333333333,748.133333333333,,,,,,,,,,,,,,,,,,,
408,55.6166666666667,113.1,180.6,238.1,305.616666666667,375.6,445.633333333333,520.633333333333,608.15,863.166666666667,,,,,,,,,,,,,,,,,,,,
409,10.6,73.1166666666667,140.6,213.1,273.1,333.1,388.116666666667,458.133333333333,520.633333333333,578.15,640.65,715.65,,,,,,,,,,,,,,,,,,
410,28.1166666666667,80.6166666666667,143.116666666667,208.1,280.6,330.6,395.616666666667,453.116666666667,523.15,645.666666666667,678.133333333333,713.166666666667,773.166666666667,,,,,,,,,,,,,,,,,
411,228.1,288.116666666667,355.6,423.133333333333,493.133333333333,560.65,633.166666666667,713.166666666667,780.683333333333,888.133333333333,,,,,,,,,,,,,,,,,,,,
412,158.1,255.616666666667,493.133333333333,583.133333333333,645.666666666667,720.65,795.633333333333,,,,,,,,,,,,,,,,,,,,,,,
413,128.1,168.1,260.616666666667,383.116666666667,450.633333333333,518.15,595.633333333333,675.65,750.633333333333,,,,,,,,,,,,,,,,,,,,,
414,240.6,308.1,358.1,418.116666666667,495.633333333333,538.15,560.65,603.133333333333,618.15,,,,,,,,,,,,,,,,,,,,,
415,45.6166666666667,130.6,235.616666666667,335.616666666667,583.133333333333,700.633333333333,,,,,,,,,,,,,,,,,,,,,,,,
416,335.616666666667,693.133333333333,815.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,58.1,105.6,165.6,240.6,323.1,425.616666666667,,,,,,,,,,,,,,,,,,,,,,,,
418,258.116666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,0.633333333333333,55.6166666666667,428.133333333333,490.633333333333,553.133333333333,728.166666666667,,,,,,,,,,,,,,,,,,,,,,,,
420,115.616666666667,178.083333333333,245.6,353.1,,,,,,,,,,,,,,,,,,,,,,,,,,
421,88.0833333333333,168.1,225.6,283.1,330.6,340.6,385.6,425.616666666667,553.133333333333,635.65,718.166666666667,833.166666666667,,,,,,,,,,,,,,,,,,
422,70.6166666666667,133.1,198.1,253.1,308.1,365.6,428.133333333333,478.133333333333,535.65,780.683333333333,823.166666666667,850.666666666667,,,,,,,,,,,,,,,,,,
423,25.6666666666667,45.6666666666667,115.666666666667,160.65,288.166666666667,375.65,478.183333333333,,,,,,,,,,,,,,,,,,,,,,,
424,183.15,278.15,640.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,130.65,203.15,298.166666666667,385.666666666667,455.7,590.7,663.166666666667,820.716666666667,870.716666666667,,,,,,,,,,,,,,,,,,,,,
426,328.15,355.666666666667,400.683333333333,505.683333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
427,108.15,243.15,268.15,313.166666666667,830.716666666667,848.233333333333,883.2,,,,,,,,,,,,,,,,,,,,,,,
428,185.666666666667,243.15,273.15,328.15,390.65,460.683333333333,535.7,615.683333333333,683.183333333333,763.233333333333,830.716666666667,,,,,,,,,,,,,,,,,,,
429,65.65,113.15,350.65,503.2,680.683333333333,,,,,,,,,,,,,,,,,,,,,,,,,
430,65.65,135.65,200.65,275.65,498.2,565.683333333333,708.183333333333,778.25,840.733333333333,,,,,,,,,,,,,,,,,,,,,
431,148.166666666667,228.15,400.683333333333,478.183333333333,595.7,693.2,850.733333333333,860.733333333333,,,,,,,,,,,,,,,,,,,,,,
432,250.65,320.65,623.216666666667,640.7,813.2,,,,,,,,,,,,,,,,,,,,,,,,,
433,0.683333333333333,70.6666666666667,133.15,195.633333333333,408.166666666667,698.183333333333,745.733333333333,845.716666666667,,,,,,,,,,,,,,,,,,,,,,
434,50.65,108.15,188.15,428.183333333333,723.216666666667,,,,,,,,,,,,,,,,,,,,,,,,,
435,0.683333333333333,133.15,215.65,308.15,428.183333333333,570.683333333333,,,,,,,,,,,,,,,,,,,,,,,,
436,0.683333333333333,78.1333333333333,260.666666666667,378.15,438.183333333333,528.2,558.2,,,,,,,,,,,,,,,,,,,,,,,
437,18.1666666666667,148.166666666667,203.15,245.65,285.65,328.15,358.15,415.666666666667,453.183333333333,780.733333333333,835.716666666667,885.716666666667,,,,,,,,,,,,,,,,,,
438,40.6666666666667,120.65,175.633333333333,248.15,360.666666666667,473.2,643.2,803.2,888.2,,,,,,,,,,,,,,,,,,,,,
439,0.683333333333333,153.15,240.65,508.2,648.183333333333,723.216666666667,,,,,,,,,,,,,,,,,,,,,,,,
440,58.15,138.15,215.65,273.15,360.666666666667,483.183333333333,565.683333333333,648.183333333333,730.733333333333,810.7,,,,,,,,,,,,,,,,,,,,
441,10.6666666666667,630.716666666667,733.2,840.733333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
442,20.6666666666667,183.15,320.65,395.666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
443,60.65,145.65,175.633333333333,215.65,293.166666666667,365.666666666667,428.183333333333,510.7,593.166666666667,673.2,753.216666666667,820.716666666667,,,,,,,,,,,,,,,,,,
444,40.6666666666667,120.65,205.65,253.15,340.65,523.216666666667,610.716666666667,688.166666666667,775.683333333333,,,,,,,,,,,,,,,,,,,,,
445,10.6666666666667,78.1333333333333,215.65,293.166666666667,365.666666666667,445.683333333333,508.2,573.2,,,,,,,,,,,,,,,,,,,,,,
446,215.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,55.6666666666667,118.15,188.15,260.666666666667,353.15,425.683333333333,480.7,555.716666666667,613.183333333333,693.2,845.716666666667,,,,,,,,,,,,,,,,,,,
448,45.6666666666667,200.65,283.15,368.166666666667,460.683333333333,570.683333333333,645.716666666667,760.75,,,,,,,,,,,,,,,,,,,,,,
449,180.65,268.15,285.65,365.666666666667,410.683333333333,655.7,805.7,820.716666666667,,,,,,,,,,,,,,,,,,,,,,
450,10.6666666666667,133.15,198.15,263.15,335.683333333333,403.15,465.7,530.7,618.2,678.2,738.216666666667,810.7,880.716666666667,,,,,,,,,,,,,,,,,
451,100.65,335.683333333333,488.183333333333,538.216666666667,693.2,793.2,878.233333333333,,,,,,,,,,,,,,,,,,,,,,,
452,113.15,225.65,295.666666666667,373.166666666667,438.183333333333,485.683333333333,675.716666666667,713.216666666667,755.716666666667,868.183333333333,,,,,,,,,,,,,,,,,,,,
453,283.15,310.666666666667,393.166666666667,465.7,633.2,663.166666666667,733.2,,,,,,,,,,,,,,,,,,,,,,,
454,3.15,300.666666666667,378.15,455.7,515.7,598.2,653.2,820.716666666667,,,,,,,,,,,,,,,,,,,,,,
455,60.65,133.15,193.166666666667,265.666666666667,358.15,430.683333333333,678.2,763.233333333333,880.716666666667,,,,,,,,,,,,,,,,,,,,,
456,28.1666666666667,133.15,198.15,263.15,335.683333333333,405.65,475.7,538.216666666667,618.2,725.7,790.733333333333,858.233333333333,,,,,,,,,,,,,,,,,,
457,0.683333333333333,65.65,145.65,223.15,365.666666666667,443.183333333333,483.183333333333,565.683333333333,625.7,703.216666666667,760.75,,,,,,,,,,,,,,,,,,,
458,10.6666666666667,85.65,158.15,238.166666666667,305.666666666667,368.166666666667,440.683333333333,508.2,575.683333333333,658.183333333333,728.216666666667,813.2,,,,,,,,,,,,,,,,,,
459,0.683333333333333,63.15,115.666666666667,178.133333333333,408.166666666667,548.2,700.7,768.216666666667,820.716666666667,,,,,,,,,,,,,,,,,,,,,
460,33.15,173.15,643.2,745.733333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
461,5.66666666666667,80.6666666666667,158.15,230.666666666667,305.666666666667,435.666666666667,510.7,580.716666666667,655.7,723.216666666667,795.683333333333,,,,,,,,,,,,,,,,,,,
462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,0.85,40.8166666666667,113.3,188.316666666667,330.816666666667,380.833333333333,530.85,658.35,673.366666666667,708.35,770.85,870.883333333333,878.383333333333,,,,,,,,,,,,,,,,,
464,0.85,25.8166666666667,80.8166666666667,168.3,235.833333333333,265.816666666667,350.8,468.333333333333,535.85,673.366666666667,770.85,,,,,,,,,,,,,,,,,,,
465,8.31666666666667,90.8,105.8,153.316666666667,185.816666666667,398.316666666667,440.833333333333,455.85,530.85,593.333333333333,698.333333333333,,,,,,,,,,,,,,,,,,,
466,66.05,156.066666666667,253.55,413.566666666667,491.1,543.6,751.133333333333,871.15,,,,,,,,,,,,,,,,,,,,,,
467,31.0666666666667,106.05,206.05,373.583333333333,526.1,693.633333333333,,,,,,,,,,,,,,,,,,,,,,,,
468,243.55,331.083333333333,418.566666666667,641.133333333333,783.633333333333,,,,,,,,,,,,,,,,,,,,,,,,,
469,1.08333333333333,33.55,126.066666666667,243.55,308.566666666667,368.583333333333,441.083333333333,496.1,626.1,698.616666666667,881.133333333333,,,,,,,,,,,,,,,,,,,
470,266.066666666667,336.066666666667,413.566666666667,468.583333333333,526.1,583.6,643.6,706.1,,,,,,,,,,,,,,,,,,,,,,
471,201.05,358.566666666667,493.583333333333,571.083333333333,688.583333333333,848.633333333333,,,,,,,,,,,,,,,,,,,,,,,,
472,1.08333333333333,76.0333333333333,368.583333333333,656.116666666667,801.15,,,,,,,,,,,,,,,,,,,,,,,,,
473,106.05,166.05,233.55,296.083333333333,343.566666666667,498.6,,,,,,,,,,,,,,,,,,,,,,,,
474,168.55,226.05,298.55,363.566666666667,433.583333333333,578.616666666667,618.616666666667,651.116666666667,818.616666666667,,,,,,,,,,,,,,,,,,,,,
475,191.066666666667,261.066666666667,313.566666666667,416.066666666667,441.083333333333,513.6,563.616666666667,646.15,701.116666666667,711.133333333333,776.1,,,,,,,,,,,,,,,,,,,
476,88.5333333333333,208.55,281.05,351.05,418.566666666667,491.1,571.083333333333,796.1,,,,,,,,,,,,,,,,,,,,,,
477,1.08333333333333,38.55,106.05,148.566666666667,158.55,321.05,411.066666666667,476.083333333333,556.133333333333,628.616666666667,686.116666666667,808.616666666667,,,,,,,,,,,,,,,,,,
478,101.05,291.05,436.066666666667,561.116666666667,571.083333333333,581.116666666667,588.583333333333,601.083333333333,728.65,781.166666666667,846.15,,,,,,,,,,,,,,,,,,,
479,36.05,111.05,216.05,273.55,346.05,393.566666666667,478.6,541.1,598.6,673.616666666667,731.15,803.616666666667,868.6,,,,,,,,,,,,,,,,,
480,173.533333333333,281.05,361.066666666667,436.066666666667,491.1,688.583333333333,753.65,823.65,873.616666666667,,,,,,,,,,,,,,,,,,,,,
481,91.0666666666667,166.05,238.566666666667,293.583333333333,361.066666666667,421.066666666667,493.583333333333,561.116666666667,651.116666666667,718.633333333333,778.65,,,,,,,,,,,,,,,,,,,
482,28.5833333333333,81.0666666666667,153.55,228.55,278.566666666667,576.083333333333,626.1,688.583333333333,,,,,,,,,,,,,,,,,,,,,,
483,1.08333333333333,23.5666666666667,98.5666666666667,378.566666666667,448.6,533.6,603.6,743.65,,,,,,,,,,,,,,,,,,,,,,
484,121.033333333333,181.05,258.566666666667,328.55,393.566666666667,468.583333333333,596.116666666667,636.133333333333,691.133333333333,766.133333333333,831.15,,,,,,,,,,,,,,,,,,,
485,123.566666666667,233.55,421.066666666667,471.083333333333,538.616666666667,848.633333333333,866.116666666667,873.616666666667,,,,,,,,,,,,,,,,,,,,,,
486,56.0666666666667,118.55,188.55,286.066666666667,363.566666666667,631.116666666667,721.116666666667,798.633333333333,891.116666666667,,,,,,,,,,,,,,,,,,,,,
487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,201.15,323.65,391.15,523.716666666667,656.216666666667,698.716666666667,741.233333333333,763.75,771.216666666667,781.266666666667,841.266666666667,,,,,,,,,,,,,,,,,,,
489,176.133333333333,223.666666666667,461.2,511.2,606.233333333333,651.216666666667,771.216666666667,,,,,,,,,,,,,,,,,,,,,,,
490,96.15,231.166666666667,378.666666666667,456.183333333333,536.2,808.716666666667,858.75,,,,,,,,,,,,,,,,,,,,,,,
491,548.7,676.25,686.216666666667,736.216666666667,783.75,831.25,846.25,,,,,,,,,,,,,,,,,,,,,,,
492,141.15,221.166666666667,546.2,611.216666666667,673.733333333333,718.733333333333,,,,,,,,,,,,,,,,,,,,,,,,
493,11.15,26.1666666666667,58.65,113.65,238.65,308.666666666667,363.666666666667,498.7,643.7,658.716666666667,681.216666666667,,,,,,,,,,,,,,,,,,,
494,1.18333333333333,58.65,126.166666666667,151.15,448.7,521.2,593.683333333333,668.716666666667,741.233333333333,,,,,,,,,,,,,,,,,,,,,
495,18.6666666666667,86.15,141.15,341.15,531.2,636.233333333333,846.25,,,,,,,,,,,,,,,,,,,,,,,
496,486.316666666667,541.333333333333,678.833333333333,773.883333333333,888.866666666667,,,,,,,,,,,,,,,,,,,,,,,,,
497,133.766666666667,251.283333333333,418.8,481.35,791.366666666667,,,,,,,,,,,,,,,,,,,,,,,,,
498,78.7666666666667,108.783333333333,146.283333333333,413.783333333333,556.35,693.866666666667,,,,,,,,,,,,,,,,,,,,,,,,
499,161.266666666667,343.8,368.8,453.816666666667,476.316666666667,508.833333333333,581.35,628.85,741.366666666667,,,,,,,,,,,,,,,,,,,,,
500,156.283333333333,296.3,341.283333333333,373.816666666667,421.3,463.816666666667,681.333333333333,756.383333333333,801.366666666667,,,,,,,,,,,,,,,,,,,,,
501,143.8,493.8,551.333333333333,616.333333333333,813.85,891.366666666667,,,,,,,,,,,,,,,,,,,,,,,,
502,211.266666666667,283.783333333333,418.8,601.3,743.883333333333,811.35,,,,,,,,,,,,,,,,,,,,,,,,
503,83.7833333333333,126.283333333333,248.783333333333,308.783333333333,376.266666666667,483.816666666667,553.816666666667,623.85,721.35,826.383333333333,,,,,,,,,,,,,,,,,,,,
504,43.7833333333333,101.266666666667,166.266666666667,221.283333333333,293.8,338.8,433.8,503.833333333333,543.816666666667,633.85,771.35,853.866666666667,,,,,,,,,,,,,,,,,,
505,91.2833333333333,168.766666666667,301.3,373.816666666667,443.816666666667,543.816666666667,698.85,796.333333333333,866.35,,,,,,,,,,,,,,,,,,,,,
506,138.766666666667,698.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,23.7833333333333,93.7833333333333,163.766666666667,283.783333333333,341.283333333333,391.283333333333,468.816666666667,538.833333333333,591.333333333333,788.85,,,,,,,,,,,,,,,,,,,,
508,36.2833333333333,108.783333333333,178.75,228.783333333333,301.3,363.783333333333,421.3,478.816666666667,536.316666666667,608.833333333333,721.35,788.85,861.383333333333,,,,,,,,,,,,,,,,,
509,23.7833333333333,88.75,158.783333333333,203.783333333333,273.783333333333,328.783333333333,396.3,461.316666666667,518.833333333333,611.333333333333,663.816666666667,786.4,846.383333333333,,,,,,,,,,,,,,,,,
510,43.7833333333333,101.266666666667,193.783333333333,418.8,556.35,753.883333333333,811.35,,,,,,,,,,,,,,,,,,,,,,,
511,48.7666666666667,108.783333333333,171.283333333333,238.783333333333,308.783333333333,361.3,426.333333333333,491.316666666667,556.35,623.85,688.816666666667,758.85,886.366666666667,,,,,,,,,,,,,,,,,
512,1.31666666666667,58.7666666666667,98.7833333333333,126.283333333333,183.766666666667,303.766666666667,373.816666666667,423.816666666667,481.35,556.35,611.333333333333,683.833333333333,756.383333333333,856.366666666667,,,,,,,,,,,,,,,,
513,58.7666666666667,123.783333333333,196.25,261.283333333333,326.266666666667,401.3,473.816666666667,558.85,631.333333333333,701.35,786.4,863.883333333333,,,,,,,,,,,,,,,,,,
514,223.783333333333,301.3,358.8,443.816666666667,486.316666666667,571.3,708.816666666667,,,,,,,,,,,,,,,,,,,,,,,
