id,birthtime_1,birthtime_2,birthtime_3,birthtime_4,birthtime_5,birthtime_6,birthtime_7,birthtime_8,birthtime_9,birthtime_10,birthtime_11,birthtime_12,birthtime_13,birthtime_14,birthtime_15,birthtime_16,birthtime_17,birthtime_18,birthtime_19,birthtime_20,birthtime_21,birthtime_22,birthtime_23,birthtime_24
416,40.5666666666667,115.583333333333,190.583333333333,335.583333333333,450.583333333333,920.583333333333,940.566666666667,950.566666666667,1025.56666666667,1030.58333333333,1060.56666666667,1110.55,1230.55,,,,,,,,,,,
417,75.5833333333333,165.583333333333,230.616666666667,345.583333333333,385.566666666667,430.583333333333,990.55,1075.55,1160.55,,,,,,,,,,,,,,,
418,130.583333333333,205.6,275.616666666667,370.583333333333,445.566666666667,665.566666666667,965.55,1005.55,1010.56666666667,1045.56666666667,1065.55,1195.55,1245.56666666667,1295.53333333333,,,,,,,,,,
419,5.56666666666667,90.5833333333333,110.583333333333,185.583333333333,265.6,340.566666666667,425.6,980.566666666667,1020.55,1050.55,1090.55,1215.55,,,,,,,,,,,,
420,,,,,,,,,,,,,,,,,,,,,,,,
421,15.5666666666667,180.6,275.616666666667,345.583333333333,435.583333333333,940.566666666667,1005.55,1030.58333333333,1080.55,1100.55,1125.55,1160.55,1185.55,1200.55,,,,,,,,,,
422,55.5666666666667,60.5833333333333,210.616666666667,230.616666666667,290.6,645.55,800.533333333333,915.566666666667,1015.56666666667,1140.56666666667,1240.55,,,,,,,,,,,,,
423,0.566666666666667,75.5833333333333,200.616666666667,245.6,325.566666666667,410.583333333333,965.55,1030.58333333333,1150.55,,,,,,,,,,,,,,,
424,35.5666666666667,75.5833333333333,120.566666666667,155.583333333333,270.616666666667,295.583333333333,350.583333333333,390.583333333333,435.583333333333,480.583333333333,590.566666666667,955.566666666667,1030.58333333333,1085.55,1110.55,1190.55,,,,,,,,
425,5.56666666666667,105.583333333333,175.583333333333,205.6,325.566666666667,390.583333333333,395.583333333333,605.566666666667,945.566666666667,1025.56666666667,1105.55,1120.55,1180.56666666667,1205.55,1230.55,1300.6,,,,,,,,
426,55.5666666666667,60.5833333333333,70.5666666666667,80.5833333333333,155.583333333333,325.566666666667,400.583333333333,445.566666666667,950.566666666667,970.55,975.566666666667,1065.55,1155.55,1160.55,1165.55,1250.56666666667,1300.6,,,,,,,
427,15.5666666666667,40.5666666666667,85.5666666666667,95.5833333333333,165.583333333333,200.616666666667,230.616666666667,310.583333333333,350.583333333333,555.566666666667,710.566666666667,995.55,1080.55,1085.55,1130.56666666667,1150.55,1220.55,1245.56666666667,,,,,,
428,0.566666666666667,85.5666666666667,235.616666666667,270.616666666667,295.583333333333,345.583333333333,350.583333333333,360.583333333333,385.566666666667,585.566666666667,680.566666666667,950.566666666667,1030.58333333333,,,,,,,,,,,
429,0.566666666666667,75.5833333333333,145.6,215.6,335.583333333333,345.583333333333,400.583333333333,955.566666666667,1045.56666666667,1105.55,1130.56666666667,1220.55,,,,,,,,,,,,
430,55.5666666666667,130.583333333333,315.583333333333,350.583333333333,360.583333333333,385.566666666667,400.583333333333,900.566666666667,960.566666666667,1145.55,,,,,,,,,,,,,,
431,0.566666666666667,20.5833333333333,35.5666666666667,60.5833333333333,155.583333333333,225.616666666667,235.616666666667,260.6,300.583333333333,385.566666666667,580.566666666667,875.566666666667,1000.56666666667,1055.56666666667,1145.55,1165.55,1225.55,,,,,,,
432,0.566666666666667,145.6,215.6,225.616666666667,240.616666666667,290.6,375.566666666667,665.566666666667,950.566666666667,1010.56666666667,1070.55,1080.55,1125.55,1225.55,,,,,,,,,,
433,235.616666666667,240.616666666667,295.583333333333,310.583333333333,345.583333333333,395.583333333333,520.566666666667,680.566666666667,1015.56666666667,1070.55,1110.55,1155.55,1170.55,1230.55,,,,,,,,,,
434,50.5666666666667,115.583333333333,130.583333333333,200.616666666667,275.616666666667,305.6,360.583333333333,445.566666666667,955.566666666667,1035.55,1075.55,1105.55,1120.55,1185.55,,,,,,,,,,
435,1.73333333333333,6.71666666666667,136.733333333333,236.833333333333,286.8,1031.75,1146.73333333333,1196.71666666667,1201.73333333333,1296.76666666667,,,,,,,,,,,,,,
436,,,,,,,,,,,,,,,,,,,,,,,,
437,,,,,,,,,,,,,,,,,,,,,,,,
438,111.733333333333,121.716666666667,181.75,206.783333333333,221.8,226.8,281.783333333333,426.766666666667,491.75,541.75,666.733333333333,826.7,831.716666666667,881.75,906.733333333333,1021.75,1041.75,1071.71666666667,1146.73333333333,1166.73333333333,,,,
439,1.73333333333333,81.7333333333333,86.7166666666667,166.733333333333,326.75,401.766666666667,456.75,956.733333333333,976.733333333333,1046.73333333333,1081.73333333333,1086.73333333333,1126.75,1131.75,1141.73333333333,1196.71666666667,,,,,,,,
440,21.7166666666667,86.7166666666667,166.733333333333,246.783333333333,376.766666666667,471.733333333333,486.766666666667,751.716666666667,766.733333333333,846.733333333333,951.733333333333,1006.75,1021.75,1091.73333333333,1256.75,,,,,,,,,
441,71.75,206.783333333333,311.766666666667,1001.73333333333,1136.71666666667,1216.73333333333,1261.75,,,,,,,,,,,,,,,,,
442,,,,,,,,,,,,,,,,,,,,,,,,
443,1.73333333333333,56.8,111.733333333333,121.716666666667,211.8,286.8,341.75,376.766666666667,446.766666666667,451.766666666667,581.75,971.733333333333,1021.75,1151.73333333333,1166.73333333333,1181.73333333333,1216.73333333333,,,,,,,
444,11.7333333333333,51.7166666666667,166.733333333333,226.8,261.783333333333,321.766666666667,426.766666666667,441.766666666667,621.733333333333,671.733333333333,806.716666666667,876.733333333333,916.75,921.75,956.733333333333,1001.73333333333,1036.73333333333,1156.73333333333,1196.71666666667,1201.73333333333,1206.73333333333,1221.71666666667,1271.75,
445,,,,,,,,,,,,,,,,,,,,,,,,
446,66.7166666666667,131.75,181.75,201.783333333333,226.8,256.783333333333,261.783333333333,271.783333333333,326.75,336.766666666667,406.766666666667,421.766666666667,451.766666666667,621.733333333333,731.733333333333,901.733333333333,961.733333333333,986.75,1121.73333333333,1151.73333333333,1206.73333333333,,,
447,166.733333333333,246.783333333333,271.783333333333,356.75,971.733333333333,1006.75,1076.75,1126.75,1146.73333333333,1241.73333333333,,,,,,,,,,,,,,
448,171.766666666667,251.783333333333,281.783333333333,306.783333333333,451.766666666667,501.733333333333,576.75,691.716666666667,996.733333333333,1161.73333333333,,,,,,,,,,,,,,
449,76.7333333333333,191.75,206.783333333333,261.783333333333,271.783333333333,351.766666666667,446.766666666667,461.75,976.733333333333,986.75,1106.73333333333,1271.75,1276.73333333333,,,,,,,,,,,
450,291.8,981.733333333333,1066.75,1156.73333333333,,,,,,,,,,,,,,,,,,,,
451,101.716666666667,242.316666666667,481.75,581.75,691.716666666667,891.733333333333,,,,,,,,,,,,,,,,,,
452,,,,,,,,,,,,,,,,,,,,,,,,
453,1.73333333333333,21.7166666666667,91.7333333333333,156.75,261.783333333333,281.783333333333,311.766666666667,336.766666666667,391.783333333333,456.75,956.733333333333,1001.73333333333,1016.75,1066.75,1151.73333333333,,,,,,,,,
454,51.7166666666667,156.75,242.316666666667,321.766666666667,396.75,576.75,666.733333333333,751.716666666667,846.733333333333,941.75,1086.73333333333,1216.73333333333,1221.71666666667,,,,,,,,,,,
455,26.7166666666667,76.7333333333333,242.316666666667,366.766666666667,931.733333333333,1131.75,1176.73333333333,1296.76666666667,,,,,,,,,,,,,,,,
456,46.7166666666667,141.75,166.733333333333,231.783333333333,341.75,426.766666666667,811.7,921.75,1046.73333333333,1066.75,1106.73333333333,1171.73333333333,1261.75,1301.81666666667,,,,,,,,,,
457,,,,,,,,,,,,,,,,,,,,,,,,
458,1.73333333333333,31.7166666666667,46.7166666666667,111.733333333333,176.75,186.733333333333,206.783333333333,231.783333333333,246.783333333333,276.783333333333,301.766666666667,321.766666666667,396.75,401.766666666667,436.75,456.75,516.75,896.733333333333,956.733333333333,981.733333333333,991.733333333333,1241.73333333333,1286.71666666667,1301.81666666667
459,116.733333333333,121.716666666667,211.8,221.8,396.75,431.766666666667,711.75,961.733333333333,1021.75,1111.71666666667,1201.73333333333,1256.75,,,,,,,,,,,,
460,,,,,,,,,,,,,,,,,,,,,,,,
461,1.73333333333333,136.733333333333,141.75,146.75,226.8,266.783333333333,381.766666666667,386.75,786.733333333333,926.733333333333,996.733333333333,1011.76666666667,1276.73333333333,1301.81666666667,,,,,,,,,,
462,1.73333333333333,6.71666666666667,191.75,326.75,811.7,1156.73333333333,1301.81666666667,,,,,,,,,,,,,,,,,
463,,,,,,,,,,,,,,,,,,,,,,,,
464,326.75,351.766666666667,411.766666666667,451.766666666667,546.75,671.733333333333,861.733333333333,1016.75,1026.75,1266.75,,,,,,,,,,,,,,
465,1.73333333333333,26.7166666666667,166.733333333333,396.75,411.766666666667,471.733333333333,531.733333333333,621.733333333333,686.733333333333,941.75,1151.73333333333,1181.73333333333,1201.73333333333,1281.75,,,,,,,,,,
466,26.7166666666667,31.7166666666667,86.7166666666667,96.7333333333333,111.733333333333,201.783333333333,276.783333333333,356.75,611.733333333333,736.733333333333,976.733333333333,1056.73333333333,1156.73333333333,1256.75,,,,,,,,,,
467,,,,,,,,,,,,,,,,,,,,,,,,
468,1.73333333333333,56.8,101.716666666667,191.75,261.783333333333,301.766666666667,401.766666666667,451.766666666667,486.766666666667,941.75,961.733333333333,966.7,1031.75,1046.73333333333,1146.73333333333,1156.73333333333,1171.73333333333,1176.73333333333,,,,,,
469,56.8,141.75,216.783333333333,301.766666666667,376.766666666667,456.75,966.7,1056.73333333333,1136.71666666667,1161.73333333333,,,,,,,,,,,,,,
470,1.73333333333333,106.733333333333,311.766666666667,1181.73333333333,,,,,,,,,,,,,,,,,,,,
471,,,,,,,,,,,,,,,,,,,,,,,,
472,216.783333333333,276.783333333333,396.75,1126.75,1156.73333333333,,,,,,,,,,,,,,,,,,,
473,46.7166666666667,71.75,136.733333333333,231.783333333333,291.8,306.783333333333,401.766666666667,956.733333333333,986.75,1051.73333333333,1136.71666666667,1246.76666666667,,,,,,,,,,,,
474,336.766666666667,,,,,,,,,,,,,,,,,,,,,,,
475,156.75,171.766666666667,231.783333333333,256.783333333333,426.766666666667,626.733333333333,671.733333333333,746.716666666667,971.733333333333,991.733333333333,1081.73333333333,1206.73333333333,1211.73333333333,1271.75,1276.73333333333,,,,,,,,,
476,1.73333333333333,146.75,181.75,236.833333333333,361.766666666667,411.766666666667,456.75,996.733333333333,1011.76666666667,1251.75,1271.75,,,,,,,,,,,,,
477,146.75,242.316666666667,311.766666666667,361.766666666667,426.766666666667,1006.75,1076.75,1091.73333333333,,,,,,,,,,,,,,,,
478,196.783333333333,311.766666666667,946.75,956.733333333333,,,,,,,,,,,,,,,,,,,,
479,31.7166666666667,111.733333333333,406.766666666667,436.75,971.733333333333,1056.73333333333,1096.73333333333,1146.73333333333,,,,,,,,,,,,,,,,
480,81.7333333333333,131.75,146.75,211.8,216.783333333333,271.783333333333,291.8,371.766666666667,436.75,526.733333333333,956.733333333333,1021.75,1056.73333333333,1116.73333333333,1151.73333333333,1186.73333333333,1206.73333333333,,,,,,,
481,1.73333333333333,156.75,1016.75,1036.73333333333,1041.75,1266.75,,,,,,,,,,,,,,,,,,
482,1.73333333333333,96.7333333333333,111.733333333333,261.783333333333,1031.75,1296.76666666667,,,,,,,,,,,,,,,,,,
483,,,,,,,,,,,,,,,,,,,,,,,,
484,66.9166666666667,141.95,227,232,261.983333333333,321.983333333333,476.95,636.95,696.933333333333,801.916666666667,911.95,951.933333333333,1046.95,1076.95,1141.95,1151.93333333333,1166.95,1196.93333333333,1201.96666666667,,,,,
485,,,,,,,,,,,,,,,,,,,,,,,,
486,237.816666666667,266.983333333333,366.966666666667,456.966666666667,501.933333333333,661.966666666667,961.95,1031.98333333333,1106.93333333333,1256.96666666667,,,,,,,,,,,,,,
487,81.9333333333333,176.966666666667,251.983333333333,326.966666666667,341.95,961.95,996.933333333333,1146.93333333333,,,,,,,,,,,,,,,,
488,146.95,261.983333333333,371.983333333333,451.966666666667,631.966666666667,651.966666666667,1216.93333333333,,,,,,,,,,,,,,,,,
489,131.95,166.95,191.95,222,451.966666666667,771.933333333333,826.916666666667,961.95,1006.95,1041.95,1076.95,1106.93333333333,1146.93333333333,,,,,,,,,,,
490,26.9333333333333,401.966666666667,446.983333333333,1041.95,1046.95,1121.93333333333,1166.95,,,,,,,,,,,,,,,,,
491,41.9333333333333,121.916666666667,146.95,176.966666666667,232,243.033333333333,321.983333333333,446.983333333333,811.916666666667,1041.95,1266.96666666667,,,,,,,,,,,,,
492,251.983333333333,292,326.966666666667,366.966666666667,426.983333333333,1046.95,1096.93333333333,,,,,,,,,,,,,,,,,
493,1.93333333333333,237.816666666667,346.983333333333,466.966666666667,526.95,946.95,1171.95,,,,,,,,,,,,,,,,,
494,,,,,,,,,,,,,,,,,,,,,,,,
495,11.9333333333333,41.9333333333333,76.9333333333333,131.95,166.95,247,277.016666666667,292,341.95,356.95,376.966666666667,426.983333333333,581.95,701.933333333333,771.933333333333,971.95,1101.93333333333,1106.93333333333,1146.93333333333,1151.93333333333,1251.96666666667,1281.96666666667,,
496,62,76.9333333333333,146.95,251.983333333333,961.95,1061.95,1176.93333333333,,,,,,,,,,,,,,,,,
497,,,,,,,,,,,,,,,,,,,,,,,,
498,,,,,,,,,,,,,,,,,,,,,,,,
499,86.9333333333333,121.916666666667,1231.93333333333,,,,,,,,,,,,,,,,,,,,,
500,,,,,,,,,,,,,,,,,,,,,,,,
501,126.933333333333,136.95,,,,,,,,,,,,,,,,,,,,,,
502,,,,,,,,,,,,,,,,,,,,,,,,
503,,,,,,,,,,,,,,,,,,,,,,,,
504,91.9833333333333,161.95,251.983333333333,361.983333333333,966.916666666667,1116.93333333333,,,,,,,,,,,,,,,,,,
505,66.9166666666667,126.933333333333,206.983333333333,326.966666666667,676.95,951.933333333333,966.916666666667,1031.98333333333,1056.95,,,,,,,,,,,,,,,
506,31.9333333333333,206.983333333333,366.966666666667,1101.93333333333,,,,,,,,,,,,,,,,,,,,
507,,,,,,,,,,,,,,,,,,,,,,,,
508,31.9333333333333,36.9166666666667,441.983333333333,1156.93333333333,,,,,,,,,,,,,,,,,,,,
509,,,,,,,,,,,,,,,,,,,,,,,,
510,217,,,,,,,,,,,,,,,,,,,,,,,
511,11.9333333333333,141.95,222,247,311.966666666667,321.983333333333,786.933333333333,961.95,986.966666666667,1056.95,1061.95,1161.93333333333,1276.95,,,,,,,,,,,
512,76.9333333333333,156.95,171.966666666667,232,261.983333333333,317,386.95,571.933333333333,696.933333333333,706.95,941.966666666667,971.95,996.933333333333,1001.95,1176.93333333333,1191.93333333333,1236.96666666667,1241.95,,,,,,
513,,,,,,,,,,,,,,,,,,,,,,,,
514,46.9333333333333,212,361.983333333333,461.95,1031.98333333333,1056.95,1086.93333333333,1146.93333333333,1166.95,,,,,,,,,,,,,,,
515,311.966666666667,386.95,1171.95,,,,,,,,,,,,,,,,,,,,,
516,331.983333333333,426.983333333333,1026.95,1296.98333333333,,,,,,,,,,,,,,,,,,,,
517,361.983333333333,471.95,496.966666666667,647.016666666667,751.916666666667,796.933333333333,1151.93333333333,1221.93333333333,,,,,,,,,,,,,,,,
518,6.93333333333333,121.916666666667,277.016666666667,297.016666666667,961.95,1016.96666666667,,,,,,,,,,,,,,,,,,
519,21.9166666666667,121.916666666667,406.983333333333,1016.96666666667,1026.95,1262.01666666667,,,,,,,,,,,,,,,,,,
520,,,,,,,,,,,,,,,,,,,,,,,,
521,6.93333333333333,96.9333333333333,176.966666666667,272,307,381.983333333333,866.95,956.95,986.966666666667,1036.95,1151.93333333333,1241.95,,,,,,,,,,,,
522,1.93333333333333,86.9333333333333,96.9333333333333,251.983333333333,256.983333333333,331.983333333333,366.966666666667,1011.96666666667,1116.93333333333,1131.95,,,,,,,,,,,,,,
523,101.916666666667,141.95,151.95,181.966666666667,251.983333333333,307,336.983333333333,381.983333333333,401.966666666667,631.966666666667,866.95,1136.91666666667,1171.95,1181.93333333333,1196.93333333333,1221.93333333333,1236.96666666667,1241.95,1281.96666666667,,,,,
524,111.933333333333,186.95,202,292,401.966666666667,1091.95,1306.96666666667,,,,,,,,,,,,,,,,,
525,,,,,,,,,,,,,,,,,,,,,,,,
526,62,131.95,186.95,217,227,287,292,351.983333333333,361.983333333333,431.966666666667,796.933333333333,951.933333333333,1001.95,1121.93333333333,1211.93333333333,1231.93333333333,,,,,,,,
527,131.95,321.983333333333,411.983333333333,456.966666666667,586.966666666667,771.933333333333,1086.93333333333,1111.91666666667,1116.93333333333,1166.95,1226.93333333333,,,,,,,,,,,,,
528,232,247,341.95,426.983333333333,981.95,1061.95,1086.93333333333,1176.93333333333,1251.96666666667,,,,,,,,,,,,,,,
529,,,,,,,,,,,,,,,,,,,,,,,,
530,121.916666666667,156.95,202,237.816666666667,266.983333333333,277.016666666667,336.983333333333,396.966666666667,466.966666666667,731.933333333333,741.95,781.95,856.95,876.95,1001.95,1236.96666666667,1271.95,,,,,,,
531,136.95,222,611.95,661.966666666667,781.95,1181.93333333333,1276.95,1296.98333333333,,,,,,,,,,,,,,,,
532,,,,,,,,,,,,,,,,,,,,,,,,
533,237.816666666667,297.016666666667,421.983333333333,781.95,866.95,946.95,981.95,1196.93333333333,1211.93333333333,1226.93333333333,,,,,,,,,,,,,,
534,46.9333333333333,151.95,261.983333333333,356.95,511.95,791.95,1036.95,1071.93333333333,1081.93333333333,1126.96666666667,,,,,,,,,,,,,,
535,66.9166666666667,361.983333333333,366.966666666667,1246.96666666667,,,,,,,,,,,,,,,,,,,,
536,36.9166666666667,292,451.966666666667,996.933333333333,,,,,,,,,,,,,,,,,,,,
537,81.9333333333333,136.95,237.816666666667,391.983333333333,416.966666666667,681.933333333333,921.966666666667,1061.95,1161.93333333333,,,,,,,,,,,,,,,
538,,,,,,,,,,,,,,,,,,,,,,,,
539,136.95,406.983333333333,416.966666666667,621.933333333333,756.933333333333,856.95,871.95,921.966666666667,996.933333333333,1206.93333333333,1211.93333333333,,,,,,,,,,,,,
540,451.966666666667,,,,,,,,,,,,,,,,,,,,,,,
541,,,,,,,,,,,,,,,,,,,,,,,,
542,81.9333333333333,106.95,126.933333333333,212,237.816666666667,336.983333333333,421.983333333333,426.983333333333,571.933333333333,621.933333333333,781.95,966.916666666667,1061.95,1211.93333333333,,,,,,,,,,
543,16.9166666666667,51.9166666666667,186.95,396.966666666667,961.95,1231.93333333333,,,,,,,,,,,,,,,,,,
544,,,,,,,,,,,,,,,,,,,,,,,,
545,191.95,232,281.983333333333,351.983333333333,396.966666666667,446.983333333333,966.916666666667,1031.98333333333,1066.95,1086.93333333333,1136.91666666667,1181.93333333333,1251.96666666667,1256.96666666667,1262.01666666667,1296.98333333333,,,,,,,,
546,,,,,,,,,,,,,,,,,,,,,,,,
547,112.133333333333,157.166666666667,212.216666666667,277.216666666667,387.166666666667,417.183333333333,542.166666666667,927.166666666667,1072.15,1232.15,1307.18333333333,,,,,,,,,,,,,
548,2.16666666666667,87.1333333333333,212.216666666667,267.2,342.166666666667,492.166666666667,497.166666666667,612.15,982.15,992.15,1017.16666666667,1172.15,,,,,,,,,,,,
549,77.15,142.15,302.2,312.183333333333,397.183333333333,427.183333333333,577.166666666667,1087.15,1162.15,,,,,,,,,,,,,,,
550,967.116666666667,,,,,,,,,,,,,,,,,,,,,,,
551,107.15,152.166666666667,217.233333333333,397.183333333333,887.166666666667,972.15,997.15,1067.15,1142.15,1182.15,,,,,,,,,,,,,,
552,257.2,352.183333333333,397.183333333333,437.183333333333,547.166666666667,927.166666666667,967.116666666667,1002.16666666667,1027.16666666667,1167.15,,,,,,,,,,,,,,
553,2.16666666666667,57.2166666666667,137.15,167.15,807.116666666667,947.166666666667,1252.18333333333,,,,,,,,,,,,,,,,,
554,,,,,,,,,,,,,,,,,,,,,,,,
555,17.1166666666667,1127.16666666667,1202.18333333333,1212.15,,,,,,,,,,,,,,,,,,,,
556,52.1166666666667,92.1833333333333,,,,,,,,,,,,,,,,,,,,,,
557,,,,,,,,,,,,,,,,,,,,,,,,
558,,,,,,,,,,,,,,,,,,,,,,,,
559,,,,,,,,,,,,,,,,,,,,,,,,
560,112.133333333333,132.166666666667,157.166666666667,267.2,277.216666666667,307.216666666667,432.183333333333,527.15,722.15,942.166666666667,1097.15,1202.18333333333,,,,,,,,,,,,
561,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,,,,,,,,,,,,,,,,,,,,,
563,72.15,132.166666666667,152.166666666667,167.15,212.216666666667,312.183333333333,457.183333333333,492.166666666667,577.166666666667,1102.15,1137.13333333333,1182.15,,,,,,,,,,,,
564,1197.13333333333,,,,,,,,,,,,,,,,,,,,,,,
565,107.15,447.183333333333,677.166666666667,,,,,,,,,,,,,,,,,,,,,
566,17.1166666666667,202.2,357.166666666667,442.183333333333,977.15,1022.16666666667,1027.16666666667,1157.13333333333,1167.15,,,,,,,,,,,,,,,
567,67.1166666666667,77.15,127.133333333333,147.166666666667,187.15,302.2,497.166666666667,562.166666666667,672.15,937.15,1007.16666666667,1082.15,1087.15,1157.13333333333,1187.13333333333,,,,,,,,,
568,82.1333333333333,172.166666666667,187.15,387.166666666667,427.183333333333,787.15,982.15,1082.15,1127.16666666667,1262.23333333333,1287.13333333333,,,,,,,,,,,,,
569,243.25,302.2,397.183333333333,457.183333333333,502.15,507.133333333333,1017.16666666667,1022.16666666667,1137.13333333333,1142.15,1177.15,1237.18333333333,,,,,,,,,,,,
570,137.15,222.216666666667,382.2,677.166666666667,972.15,1067.15,1157.13333333333,1212.15,1257.16666666667,,,,,,,,,,,,,,,
571,192.166666666667,1117.15,,,,,,,,,,,,,,,,,,,,,,
572,697.15,,,,,,,,,,,,,,,,,,,,,,,
573,77.15,232.2,387.166666666667,442.183333333333,982.15,1067.15,1132.16666666667,1187.13333333333,,,,,,,,,,,,,,,,
574,407.183333333333,1107.15,,,,,,,,,,,,,,,,,,,,,,
575,2.16666666666667,12.1333333333333,32.1333333333333,77.15,102.133333333333,162.183333333333,272.2,297.233333333333,387.166666666667,412.183333333333,502.15,527.15,652.166666666667,662.166666666667,737.15,872.166666666667,1032.18333333333,1077.16666666667,1142.15,1147.15,1167.15,1272.16666666667,,
576,117.15,192.166666666667,267.2,357.166666666667,427.183333333333,717.15,962.166666666667,1022.16666666667,1042.16666666667,1117.15,1182.15,1207.15,1257.16666666667,1277.15,,,,,,,,,,
577,127.133333333333,137.15,217.233333333333,322.183333333333,412.183333333333,912.15,962.166666666667,1142.15,1267.16666666667,,,,,,,,,,,,,,,
578,,,,,,,,,,,,,,,,,,,,,,,,
579,2.16666666666667,67.1166666666667,87.1333333333333,127.133333333333,202.2,257.2,302.2,402.183333333333,617.15,692.133333333333,892.166666666667,952.15,1097.15,1137.13333333333,1237.18333333333,1242.15,1287.13333333333,,,,,,,
580,2.16666666666667,57.2166666666667,92.1833333333333,167.15,187.15,267.2,317.2,672.15,867.15,962.166666666667,1002.16666666667,1017.16666666667,1047.15,1087.15,1112.13333333333,1117.15,1137.13333333333,1192.15,1292.88333333333,1302.23333333333,,,,
581,67.1166666666667,202.2,267.2,357.166666666667,432.183333333333,952.15,957.15,1037.15,1167.15,1262.23333333333,,,,,,,,,,,,,,
582,,,,,,,,,,,,,,,,,,,,,,,,
583,,,,,,,,,,,,,,,,,,,,,,,,
584,167.15,177.183333333333,192.166666666667,227.216666666667,337.2,397.183333333333,452.183333333333,577.166666666667,1027.16666666667,1092.15,1102.15,1212.15,1267.16666666667,1272.16666666667,1307.18333333333,,,,,,,,,
585,92.1833333333333,102.133333333333,157.166666666667,232.2,277.216666666667,307.216666666667,347.183333333333,362.183333333333,412.183333333333,477.15,987.183333333333,1092.15,1122.15,1192.15,1242.15,,,,,,,,,
586,,,,,,,,,,,,,,,,,,,,,,,,
587,2.16666666666667,52.1166666666667,57.2166666666667,372.2,1062.16666666667,1122.15,,,,,,,,,,,,,,,,,,
588,82.1333333333333,212.216666666667,222.216666666667,402.183333333333,592.166666666667,757.15,817.133333333333,917.166666666667,947.166666666667,987.183333333333,1257.16666666667,,,,,,,,,,,,,
589,,,,,,,,,,,,,,,,,,,,,,,,
590,102.133333333333,117.15,162.183333333333,217.233333333333,287.216666666667,292.216666666667,457.183333333333,527.15,597.15,822.133333333333,912.15,1267.16666666667,,,,,,,,,,,,
591,243.25,247.216666666667,382.2,432.183333333333,447.183333333333,582.166666666667,682.15,752.133333333333,952.15,1032.18333333333,1082.15,1192.15,1202.18333333333,1217.15,,,,,,,,,,
592,2.16666666666667,67.1166666666667,167.15,272.2,337.2,397.183333333333,402.183333333333,637.15,952.15,997.15,1042.16666666667,1127.16666666667,1132.16666666667,1177.15,1212.15,1232.15,,,,,,,,
593,,,,,,,,,,,,,,,,,,,,,,,,
594,,,,,,,,,,,,,,,,,,,,,,,,
595,307.216666666667,402.183333333333,1042.16666666667,1112.13333333333,1137.13333333333,1207.15,,,,,,,,,,,,,,,,,,
596,2.16666666666667,67.1166666666667,72.15,147.166666666667,212.216666666667,252.2,302.2,327.183333333333,417.183333333333,422.183333333333,467.183333333333,597.15,717.15,992.15,1142.15,1147.15,1227.13333333333,1292.88333333333,,,,,,
597,2.16666666666667,107.15,232.2,282.2,312.183333333333,442.183333333333,512.15,702.15,842.166666666667,1002.16666666667,1102.15,1207.15,,,,,,,,,,,,
598,72.15,112.133333333333,167.15,232.2,247.216666666667,302.2,387.166666666667,432.183333333333,542.166666666667,562.166666666667,667.15,682.15,812.133333333333,937.15,982.15,997.15,1087.15,1132.16666666667,,,,,,
599,2.16666666666667,17.1166666666667,377.183333333333,397.183333333333,442.183333333333,662.166666666667,942.166666666667,972.15,977.15,1197.13333333333,,,,,,,,,,,,,,
600,,,,,,,,,,,,,,,,,,,,,,,,
601,2.16666666666667,32.1333333333333,77.15,132.166666666667,137.15,207.2,222.216666666667,337.2,362.183333333333,602.166666666667,607.15,1002.16666666667,1142.15,1217.15,,,,,,,,,,
602,,,,,,,,,,,,,,,,,,,,,,,,
603,,,,,,,,,,,,,,,,,,,,,,,,
604,427.183333333333,437.183333333333,567.166666666667,987.183333333333,1177.15,1252.18333333333,,,,,,,,,,,,,,,,,,
605,32.1333333333333,102.133333333333,152.166666666667,262.2,267.2,307.216666666667,362.183333333333,677.166666666667,1002.16666666667,1062.16666666667,1107.15,1207.15,1217.15,1297.2,,,,,,,,,,
606,,,,,,,,,,,,,,,,,,,,,,,,
607,197.416666666667,277.433333333333,422.4,,,,,,,,,,,,,,,,,,,,,
608,152.366666666667,162.4,227.416666666667,292.433333333333,317.416666666667,972.366666666667,1042.38333333333,1067.36666666667,1107.35,1212.35,,,,,,,,,,,,,,
609,2.36666666666667,412.4,617.366666666667,727.35,,,,,,,,,,,,,,,,,,,,
610,2.36666666666667,422.4,997.366666666667,1112.35,,,,,,,,,,,,,,,,,,,,
611,,,,,,,,,,,,,,,,,,,,,,,,
612,2.36666666666667,117.35,207.416666666667,287.433333333333,292.433333333333,397.383333333333,802.333333333333,872.383333333333,977.366666666667,1062.38333333333,1182.36666666667,1207.35,1217.36666666667,1232.36666666667,,,,,,,,,,
613,87.3333333333333,162.4,227.416666666667,238.233333333333,307.416666666667,377.4,397.383333333333,407.4,442.4,457.383333333333,922.383333333333,942.383333333333,997.366666666667,1112.35,1172.36666666667,1272.36666666667,,,,,,,,
614,297.433333333333,307.416666666667,427.4,977.366666666667,1177.35,1277.36666666667,1293.08333333333,1302.46666666667,,,,,,,,,,,,,,,,
615,62.4166666666667,212.433333333333,327.4,357.383333333333,447.4,542.383333333333,937.366666666667,962.383333333333,,,,,,,,,,,,,,,,
616,47.3333333333333,52.3166666666667,172.383333333333,187.366666666667,447.4,1042.38333333333,1052.36666666667,1187.35,,,,,,,,,,,,,,,,
