id,birthtime_01,birthtime_02,birthtime_03,birthtime_04,birthtime_05,birthtime_06,birthtime_07,birthtime_08,birthtime_09,birthtime_10,birthtime_11,birthtime_12,birthtime_13,birthtime_14,birthtime_15,birthtime_16,birthtime_17,birthtime_18,birthtime_19,birthtime_20,birthtime_21,birthtime_22,birthtime_23
277,255.183333333333,647.65,660.166666666667,,,,,,,,,,,,,,,,,,,,
278,192.683333333333,305.183333333333,400.15,510.15,595.166666666667,690.15,822.65,,,,,,,,,,,,,,,,
279,240.183333333333,657.65,720.15,,,,,,,,,,,,,,,,,,,,
280,45.1666666666667,115.166666666667,300.183333333333,455.15,495.15,577.65,685.15,730.15,,,,,,,,,,,,,,,
281,222.683333333333,332.65,455.15,682.65,822.65,,,,,,,,,,,,,,,,,,
282,85.1666666666667,182.666666666667,277.683333333333,380.166666666667,495.15,592.65,635.15,802.65,,,,,,,,,,,,,,,
283,115.166666666667,257.683333333333,362.65,430.15,592.65,682.65,865.15,,,,,,,,,,,,,,,,
284,182.666666666667,667.65,,,,,,,,,,,,,,,,,,,,,
285,310.183333333333,865.15,872.666666666667,,,,,,,,,,,,,,,,,,,,
286,440.166666666667,,,,,,,,,,,,,,,,,,,,,,
287,335.15,760.15,,,,,,,,,,,,,,,,,,,,,
288,132.666666666667,340.15,430.15,530.15,605.15,702.65,797.65,,,,,,,,,,,,,,,,
289,132.666666666667,245.183333333333,345.15,440.166666666667,632.65,722.65,815.15,,,,,,,,,,,,,,,,
290,342.65,435.15,875.166666666667,,,,,,,,,,,,,,,,,,,,
291,452.65,677.65,815.15,,,,,,,,,,,,,,,,,,,,
292,97.6666666666667,235.166666666667,380.166666666667,515.15,632.65,782.633333333333,,,,,,,,,,,,,,,,,
293,315.183333333333,470.15,575.15,715.15,835.15,,,,,,,,,,,,,,,,,,
294,77.6666666666667,465.15,672.65,805.15,822.65,860.15,,,,,,,,,,,,,,,,,
295,127.666666666667,287.683333333333,397.65,610.15,747.65,,,,,,,,,,,,,,,,,,
296,190.183333333333,305.183333333333,415.15,547.65,665.166666666667,837.65,,,,,,,,,,,,,,,,,
297,27.6666666666667,135.183333333333,245.183333333333,295.183333333333,372.666666666667,460.15,550.15,622.65,705.15,782.633333333333,,,,,,,,,,,,,
298,145.166666666667,247.683333333333,335.15,445.15,522.65,610.15,717.65,825.15,,,,,,,,,,,,,,,
299,412.65,587.633333333333,832.65,,,,,,,,,,,,,,,,,,,,
300,107.666666666667,322.666666666667,632.65,740.15,865.15,,,,,,,,,,,,,,,,,,
301,65.1666666666667,197.683333333333,362.65,560.15,717.65,,,,,,,,,,,,,,,,,,
302,315.183333333333,425.15,562.65,647.65,750.166666666667,852.65,,,,,,,,,,,,,,,,,
303,130.166666666667,200.166666666667,515.15,772.65,830.15,,,,,,,,,,,,,,,,,,
304,285.183333333333,400.15,520.15,740.15,847.65,,,,,,,,,,,,,,,,,,
305,260.283333333333,632.75,852.766666666667,,,,,,,,,,,,,,,,,,,,
306,117.766666666667,235.283333333333,397.75,650.266666666667,677.766666666667,,,,,,,,,,,,,,,,,,
307,322.766666666667,757.766666666667,797.766666666667,,,,,,,,,,,,,,,,,,,,
308,230.266666666667,500.266666666667,717.766666666667,890.3,,,,,,,,,,,,,,,,,,,
309,240.283333333333,372.766666666667,500.266666666667,612.766666666667,712.75,825.266666666667,,,,,,,,,,,,,,,,,
310,165.266666666667,307.783333333333,427.75,530.266666666667,627.75,712.75,825.266666666667,,,,,,,,,,,,,,,,
311,230.266666666667,300.283333333333,612.766666666667,675.266666666667,,,,,,,,,,,,,,,,,,,
312,137.783333333333,247.783333333333,502.766666666667,720.25,842.766666666667,,,,,,,,,,,,,,,,,,
313,160.283333333333,287.783333333333,495.25,642.766666666667,762.766666666667,885.283333333333,,,,,,,,,,,,,,,,,
314,25.2666666666667,75.2666666666667,252.783333333333,337.75,492.766666666667,760.266666666667,872.766666666667,,,,,,,,,,,,,,,,
315,417.75,595.266666666667,730.266666666667,,,,,,,,,,,,,,,,,,,,
316,242.783333333333,432.75,570.25,,,,,,,,,,,,,,,,,,,,
317,385.25,487.75,612.766666666667,752.75,,,,,,,,,,,,,,,,,,,
318,517.766666666667,697.766666666667,,,,,,,,,,,,,,,,,,,,,
319,462.75,737.766666666667,,,,,,,,,,,,,,,,,,,,,
320,587.733333333333,,,,,,,,,,,,,,,,,,,,,,
321,157.766666666667,392.766666666667,475.266666666667,820.266666666667,867.783333333333,,,,,,,,,,,,,,,,,,
322,235.283333333333,370.266666666667,620.266666666667,735.266666666667,,,,,,,,,,,,,,,,,,,
323,502.766666666667,710.266666666667,,,,,,,,,,,,,,,,,,,,,
324,195.266666666667,372.766666666667,685.25,830.266666666667,,,,,,,,,,,,,,,,,,,
325,335.25,467.75,,,,,,,,,,,,,,,,,,,,,
326,382.75,657.766666666667,,,,,,,,,,,,,,,,,,,,,
327,535.25,612.766666666667,802.733333333333,852.766666666667,,,,,,,,,,,,,,,,,,,
328,120.266666666667,225.283333333333,345.25,565.266666666667,632.75,762.766666666667,,,,,,,,,,,,,,,,,
329,260.283333333333,370.266666666667,482.766666666667,595.266666666667,680.266666666667,692.766666666667,797.766666666667,,,,,,,,,,,,,,,,
330,332.75,415.25,585.25,770.266666666667,,,,,,,,,,,,,,,,,,,
331,50.2666666666667,87.7666666666667,182.766666666667,282.783333333333,375.266666666667,,,,,,,,,,,,,,,,,,
332,,,,,,,,,,,,,,,,,,,,,,,
333,87.7666666666667,390.266666666667,560.25,645.25,,,,,,,,,,,,,,,,,,,
334,112.766666666667,365.25,602.766666666667,755.266666666667,,,,,,,,,,,,,,,,,,,
335,305.283333333333,,,,,,,,,,,,,,,,,,,,,,
336,160.283333333333,302.783333333333,420.25,532.75,642.766666666667,770.266666666667,872.766666666667,,,,,,,,,,,,,,,,
337,370.266666666667,455.266666666667,670.266666666667,847.766666666667,857.783333333333,,,,,,,,,,,,,,,,,,
338,457.75,747.766666666667,,,,,,,,,,,,,,,,,,,,,
339,405.25,572.766666666667,,,,,,,,,,,,,,,,,,,,,
340,30.25,337.75,465.25,,,,,,,,,,,,,,,,,,,,
341,15.2666666666667,590.25,700.266666666667,707.75,892.783333333333,,,,,,,,,,,,,,,,,,
342,395.266666666667,560.25,727.766666666667,,,,,,,,,,,,,,,,,,,,
343,267.783333333333,352.766666666667,450.25,685.25,697.766666666667,710.266666666667,757.766666666667,,,,,,,,,,,,,,,,
344,182.766666666667,325.266666666667,422.75,515.266666666667,627.75,735.266666666667,,,,,,,,,,,,,,,,,
345,90.2666666666667,247.783333333333,367.75,400.25,557.75,682.75,845.266666666667,,,,,,,,,,,,,,,,
346,272.783333333333,442.75,480.25,497.75,590.25,,,,,,,,,,,,,,,,,,
347,90.2666666666667,177.783333333333,310.283333333333,502.766666666667,670.266666666667,770.266666666667,,,,,,,,,,,,,,,,,
348,287.783333333333,,,,,,,,,,,,,,,,,,,,,,
349,115.266666666667,332.75,427.75,522.766666666667,612.766666666667,,,,,,,,,,,,,,,,,,
350,192.783333333333,382.75,507.766666666667,825.266666666667,,,,,,,,,,,,,,,,,,,
351,510.266666666667,732.75,875.283333333333,,,,,,,,,,,,,,,,,,,,
352,380.266666666667,557.75,800.283333333333,,,,,,,,,,,,,,,,,,,,
353,202.783333333333,415.25,582.766666666667,827.783333333333,,,,,,,,,,,,,,,,,,,
354,437.75,567.75,760.266666666667,,,,,,,,,,,,,,,,,,,,
355,265.3,552.766666666667,,,,,,,,,,,,,,,,,,,,,
356,100.266666666667,217.783333333333,362.75,527.75,680.266666666667,787.766666666667,,,,,,,,,,,,,,,,,
357,477.766666666667,687.766666666667,722.766666666667,,,,,,,,,,,,,,,,,,,,
358,382.75,830.266666666667,,,,,,,,,,,,,,,,,,,,,
359,70.2666666666667,252.783333333333,357.75,487.75,720.25,727.766666666667,870.3,,,,,,,,,,,,,,,,
360,72.7666666666667,212.766666666667,482.766666666667,597.766666666667,742.75,867.783333333333,,,,,,,,,,,,,,,,,
361,77.7666666666667,230.266666666667,325.266666666667,485.266666666667,707.75,842.766666666667,,,,,,,,,,,,,,,,,
362,32.7666666666667,137.783333333333,262.8,417.75,672.766666666667,,,,,,,,,,,,,,,,,,
363,130.266666666667,372.766666666667,495.25,,,,,,,,,,,,,,,,,,,,
364,420.25,635.25,857.783333333333,,,,,,,,,,,,,,,,,,,,
365,277.783333333333,472.75,497.75,672.766666666667,800.283333333333,,,,,,,,,,,,,,,,,,
366,70.2666666666667,207.783333333333,290.283333333333,422.75,530.266666666667,657.766666666667,772.766666666667,,,,,,,,,,,,,,,,
367,320.266666666667,442.75,567.75,690.25,797.766666666667,,,,,,,,,,,,,,,,,,
368,2.76666666666667,245.283333333333,462.75,610.266666666667,810.266666666667,865.266666666667,,,,,,,,,,,,,,,,,
369,232.783333333333,485.266666666667,632.75,,,,,,,,,,,,,,,,,,,,
370,295.283333333333,490.25,592.75,660.266666666667,672.766666666667,705.266666666667,725.266666666667,830.266666666667,,,,,,,,,,,,,,,
371,232.783333333333,355.266666666667,415.25,575.266666666667,665.266666666667,762.766666666667,865.266666666667,,,,,,,,,,,,,,,,
372,12.7666666666667,65.2666666666667,315.283333333333,475.266666666667,720.25,815.266666666667,,,,,,,,,,,,,,,,,
373,35.2666666666667,110.266666666667,242.783333333333,375.266666666667,522.766666666667,652.75,752.75,860.25,,,,,,,,,,,,,,,
374,212.766666666667,487.75,630.266666666667,782.75,,,,,,,,,,,,,,,,,,,
375,537.75,687.766666666667,837.766666666667,,,,,,,,,,,,,,,,,,,,
376,285.283333333333,480.25,820.266666666667,,,,,,,,,,,,,,,,,,,,
377,67.7666666666667,195.266666666667,332.75,447.75,717.766666666667,,,,,,,,,,,,,,,,,,
378,145.266666666667,257.783333333333,410.266666666667,532.75,727.766666666667,,,,,,,,,,,,,,,,,,
379,280.283333333333,427.75,490.25,582.766666666667,775.266666666667,885.283333333333,,,,,,,,,,,,,,,,,
380,72.7666666666667,182.766666666667,322.766666666667,340.25,442.75,567.75,650.266666666667,,,,,,,,,,,,,,,,
381,115.266666666667,232.783333333333,385.25,515.266666666667,655.266666666667,800.283333333333,,,,,,,,,,,,,,,,,
382,250.283333333333,602.766666666667,817.75,,,,,,,,,,,,,,,,,,,,
383,102.783333333333,215.283333333333,337.75,562.75,682.75,797.766666666667,,,,,,,,,,,,,,,,,
384,127.766666666667,232.783333333333,385.25,522.766666666667,857.783333333333,,,,,,,,,,,,,,,,,,
385,50.2666666666667,137.783333333333,,,,,,,,,,,,,,,,,,,,,
386,92.7666666666667,140.266666666667,257.783333333333,350.25,445.25,597.766666666667,875.283333333333,,,,,,,,,,,,,,,,
387,,,,,,,,,,,,,,,,,,,,,,,
388,237.8,432.75,517.766666666667,710.266666666667,765.266666666667,,,,,,,,,,,,,,,,,,
389,102.783333333333,345.25,737.766666666667,,,,,,,,,,,,,,,,,,,,
390,145.266666666667,265.3,677.766666666667,820.266666666667,,,,,,,,,,,,,,,,,,,
391,7.75,17.7666666666667,95.2666666666667,175.266666666667,410.266666666667,482.766666666667,512.75,632.75,732.75,,,,,,,,,,,,,,
392,325.266666666667,495.25,677.766666666667,,,,,,,,,,,,,,,,,,,,
393,90.2666666666667,330.266666666667,462.75,567.75,667.75,802.733333333333,,,,,,,,,,,,,,,,,
394,52.7666666666667,247.783333333333,685.25,817.75,,,,,,,,,,,,,,,,,,,
395,55.2833333333333,260.283333333333,377.75,687.766666666667,800.283333333333,825.266666666667,,,,,,,,,,,,,,,,,
396,87.7666666666667,207.783333333333,362.75,,,,,,,,,,,,,,,,,,,,
397,302.783333333333,392.766666666667,510.266666666667,607.75,670.266666666667,,,,,,,,,,,,,,,,,,
398,475.266666666667,695.266666666667,,,,,,,,,,,,,,,,,,,,,
399,167.783333333333,612.766666666667,737.766666666667,,,,,,,,,,,,,,,,,,,,
400,120.266666666667,272.783333333333,302.783333333333,392.766666666667,427.75,492.766666666667,515.266666666667,532.75,637.75,650.266666666667,665.266666666667,715.266666666667,752.75,762.766666666667,825.266666666667,870.3,,,,,,,
401,112.766666666667,580.266666666667,767.766666666667,885.283333333333,,,,,,,,,,,,,,,,,,,
402,637.75,800.283333333333,,,,,,,,,,,,,,,,,,,,,
403,270.283333333333,375.266666666667,492.766666666667,687.766666666667,812.766666666667,,,,,,,,,,,,,,,,,,
404,172.8,317.783333333333,,,,,,,,,,,,,,,,,,,,,
405,235.283333333333,370.266666666667,460.25,550.25,757.766666666667,850.266666666667,,,,,,,,,,,,,,,,,
406,102.783333333333,150.283333333333,272.783333333333,372.766666666667,395.266666666667,435.25,575.266666666667,620.266666666667,702.75,787.766666666667,885.283333333333,,,,,,,,,,,,
407,410.35,722.883333333333,860.366666666667,,,,,,,,,,,,,,,,,,,,
408,230.366666666667,405.35,547.85,690.35,807.866666666667,,,,,,,,,,,,,,,,,,
409,177.883333333333,422.866666666667,557.866666666667,845.366666666667,,,,,,,,,,,,,,,,,,,
410,157.866666666667,630.366666666667,697.866666666667,757.883333333333,885.4,,,,,,,,,,,,,,,,,,
411,95.3833333333333,210.383333333333,320.366666666667,532.85,655.366666666667,792.866666666667,,,,,,,,,,,,,,,,,
412,52.8666666666667,135.383333333333,252.9,370.366666666667,467.85,570.35,685.366666666667,837.883333333333,,,,,,,,,,,,,,,
413,117.883333333333,185.383333333333,232.883333333333,410.35,665.383333333333,,,,,,,,,,,,,,,,,,
414,137.883333333333,287.9,325.366666666667,427.85,545.366666666667,600.383333333333,675.366666666667,740.366666666667,857.883333333333,,,,,,,,,,,,,,
415,687.866666666667,785.366666666667,867.883333333333,,,,,,,,,,,,,,,,,,,,
416,422.866666666667,552.866666666667,777.883333333333,,,,,,,,,,,,,,,,,,,,
417,247.883333333333,362.866666666667,462.85,617.866666666667,,,,,,,,,,,,,,,,,,,
418,542.85,745.366666666667,,,,,,,,,,,,,,,,,,,,,
419,247.883333333333,500.383333333333,775.383333333333,,,,,,,,,,,,,,,,,,,,
420,77.8666666666667,347.866666666667,485.383333333333,605.366666666667,700.366666666667,825.366666666667,,,,,,,,,,,,,,,,,
421,410.35,662.866666666667,797.866666666667,,,,,,,,,,,,,,,,,,,,
422,200.366666666667,447.85,707.85,830.383333333333,,,,,,,,,,,,,,,,,,,
423,700.366666666667,,,,,,,,,,,,,,,,,,,,,,
424,235.383333333333,457.866666666667,582.866666666667,685.366666666667,,,,,,,,,,,,,,,,,,,
425,77.8666666666667,220.383333333333,350.35,475.366666666667,,,,,,,,,,,,,,,,,,,
426,85.3666666666667,192.866666666667,415.366666666667,525.35,770.383333333333,887.9,,,,,,,,,,,,,,,,,
427,107.866666666667,227.883333333333,355.35,460.366666666667,537.85,777.883333333333,880.383333333333,,,,,,,,,,,,,,,,
428,385.35,615.366666666667,,,,,,,,,,,,,,,,,,,,,
429,37.8666666666667,215.4,332.866666666667,462.85,557.866666666667,732.85,765.383333333333,,,,,,,,,,,,,,,,
430,22.8666666666667,145.366666666667,262.9,387.85,715.366666666667,822.866666666667,,,,,,,,,,,,,,,,,
431,257.9,360.35,487.85,522.866666666667,565.366666666667,635.366666666667,682.866666666667,782.866666666667,,,,,,,,,,,,,,,
432,502.866666666667,617.866666666667,825.366666666667,,,,,,,,,,,,,,,,,,,,
433,215.4,467.85,825.366666666667,,,,,,,,,,,,,,,,,,,,
434,105.366666666667,245.383333333333,310.383333333333,372.866666666667,487.85,712.866666666667,,,,,,,,,,,,,,,,,
435,325.366666666667,462.85,565.366666666667,607.85,767.866666666667,,,,,,,,,,,,,,,,,,
436,112.866666666667,312.883333333333,720.366666666667,,,,,,,,,,,,,,,,,,,,
437,265.4,475.366666666667,735.366666666667,845.366666666667,,,,,,,,,,,,,,,,,,,
438,297.883333333333,572.866666666667,737.883333333333,,,,,,,,,,,,,,,,,,,,
439,610.366666666667,822.866666666667,,,,,,,,,,,,,,,,,,,,,
440,275.383333333333,415.366666666667,500.383333333333,662.866666666667,750.383333333333,875.383333333333,,,,,,,,,,,,,,,,,
441,107.866666666667,210.383333333333,327.866666666667,455.366666666667,600.383333333333,787.866666666667,,,,,,,,,,,,,,,,,
442,432.85,790.366666666667,857.883333333333,,,,,,,,,,,,,,,,,,,,
443,530.366666666667,547.85,777.883333333333,832.866666666667,857.883333333333,,,,,,,,,,,,,,,,,,
444,35.3833333333333,185.383333333333,427.85,630.366666666667,790.366666666667,,,,,,,,,,,,,,,,,,
445,125.366666666667,200.366666666667,655.366666666667,780.366666666667,,,,,,,,,,,,,,,,,,,
446,252.9,340.35,537.85,655.366666666667,777.883333333333,872.883333333333,,,,,,,,,,,,,,,,,
447,335.35,620.383333333333,795.366666666667,,,,,,,,,,,,,,,,,,,,
448,195.383333333333,540.35,635.366666666667,737.883333333333,842.866666666667,,,,,,,,,,,,,,,,,,
449,65.3666666666667,172.9,255.383333333333,372.866666666667,440.366666666667,562.85,832.866666666667,,,,,,,,,,,,,,,,
450,,,,,,,,,,,,,,,,,,,,,,,
451,90.3666666666667,197.883333333333,325.366666666667,442.866666666667,552.866666666667,635.366666666667,680.366666666667,832.866666666667,,,,,,,,,,,,,,,
452,132.866666666667,250.4,350.35,675.366666666667,762.866666666667,,,,,,,,,,,,,,,,,,
453,330.366666666667,592.866666666667,765.383333333333,,,,,,,,,,,,,,,,,,,,
454,102.883333333333,135.383333333333,260.383333333333,407.866666666667,457.866666666667,570.35,642.883333333333,717.866666666667,810.366666666667,865.383333333333,,,,,,,,,,,,,
455,292.9,425.35,597.866666666667,790.366666666667,,,,,,,,,,,,,,,,,,,
456,122.866666666667,252.9,275.383333333333,460.366666666667,585.366666666667,660.383333333333,737.883333333333,835.366666666667,,,,,,,,,,,,,,,
457,605.366666666667,757.883333333333,,,,,,,,,,,,,,,,,,,,,
458,765.383333333333,,,,,,,,,,,,,,,,,,,,,,
459,157.866666666667,247.883333333333,300.383333333333,337.866666666667,732.85,807.866666666667,,,,,,,,,,,,,,,,,
460,122.866666666667,235.383333333333,425.35,677.866666666667,887.9,,,,,,,,,,,,,,,,,,
461,557.866666666667,830.383333333333,,,,,,,,,,,,,,,,,,,,,
462,315.383333333333,377.866666666667,482.866666666667,700.366666666667,855.366666666667,,,,,,,,,,,,,,,,,,
463,215.4,432.85,755.383333333333,,,,,,,,,,,,,,,,,,,,
464,20.3666666666667,140.366666666667,297.883333333333,430.35,610.366666666667,715.366666666667,840.383333333333,,,,,,,,,,,,,,,,
465,357.85,557.866666666667,655.366666666667,717.866666666667,797.866666666667,810.366666666667,875.383333333333,,,,,,,,,,,,,,,,
466,260.383333333333,365.366666666667,470.35,587.833333333333,725.383333333333,827.9,,,,,,,,,,,,,,,,,
467,377.866666666667,632.866666666667,,,,,,,,,,,,,,,,,,,,,
468,262.9,672.866666666667,787.866666666667,,,,,,,,,,,,,,,,,,,,
469,167.883333333333,397.85,572.866666666667,772.866666666667,,,,,,,,,,,,,,,,,,,
470,110.366666666667,125.366666666667,237.9,345.366666666667,467.85,592.866666666667,652.866666666667,832.866666666667,,,,,,,,,,,,,,,
471,112.866666666667,390.366666666667,540.35,675.366666666667,882.9,,,,,,,,,,,,,,,,,,
472,360.35,540.35,697.866666666667,,,,,,,,,,,,,,,,,,,,
473,152.866666666667,255.383333333333,415.366666666667,655.366666666667,742.866666666667,795.366666666667,,,,,,,,,,,,,,,,,
474,435.35,,,,,,,,,,,,,,,,,,,,,,
475,265.4,417.866666666667,627.85,765.383333333333,,,,,,,,,,,,,,,,,,,
476,130.366666666667,192.866666666667,287.9,395.366666666667,532.85,695.366666666667,,,,,,,,,,,,,,,,,
477,200.366666666667,325.366666666667,470.35,627.85,745.366666666667,,,,,,,,,,,,,,,,,,
478,77.8666666666667,262.9,362.866666666667,472.866666666667,585.366666666667,670.366666666667,785.366666666667,,,,,,,,,,,,,,,,
479,145.366666666667,627.85,742.866666666667,855.366666666667,,,,,,,,,,,,,,,,,,,
480,102.883333333333,560.366666666667,740.366666666667,,,,,,,,,,,,,,,,,,,,
481,132.866666666667,312.883333333333,467.85,600.383333333333,722.883333333333,872.883333333333,,,,,,,,,,,,,,,,,
482,255.383333333333,362.866666666667,485.383333333333,557.866666666667,680.366666666667,812.866666666667,,,,,,,,,,,,,,,,,
483,72.8666666666667,285.383333333333,390.366666666667,487.85,657.866666666667,755.383333333333,790.366666666667,,,,,,,,,,,,,,,,
484,375.366666666667,537.85,765.383333333333,865.383333333333,,,,,,,,,,,,,,,,,,,
485,35.3833333333333,110.366666666667,142.883333333333,297.883333333333,395.366666666667,487.85,565.366666666667,755.383333333333,890.4,,,,,,,,,,,,,,
486,110.366666666667,252.9,505.366666666667,610.366666666667,717.866666666667,832.866666666667,,,,,,,,,,,,,,,,,
487,57.8666666666667,115.366666666667,160.383333333333,357.85,435.35,,,,,,,,,,,,,,,,,,
488,640.366666666667,680.366666666667,755.383333333333,,,,,,,,,,,,,,,,,,,,
489,685.366666666667,,,,,,,,,,,,,,,,,,,,,,
490,60.3666666666667,472.866666666667,667.866666666667,792.866666666667,,,,,,,,,,,,,,,,,,,
491,105.366666666667,237.9,342.866666666667,372.866666666667,522.866666666667,710.383333333333,825.366666666667,,,,,,,,,,,,,,,,
492,,,,,,,,,,,,,,,,,,,,,,,
493,,,,,,,,,,,,,,,,,,,,,,,
494,230.366666666667,337.866666666667,432.85,550.35,675.366666666667,797.866666666667,,,,,,,,,,,,,,,,,
495,265.4,470.35,840.383333333333,,,,,,,,,,,,,,,,,,,,
496,125.366666666667,280.383333333333,357.85,485.383333333333,520.35,572.866666666667,,,,,,,,,,,,,,,,,
497,292.9,640.366666666667,720.366666666667,727.883333333333,,,,,,,,,,,,,,,,,,,
498,437.85,620.383333333333,865.383333333333,,,,,,,,,,,,,,,,,,,,
499,252.9,380.366666666667,492.866666666667,610.366666666667,652.866666666667,735.366666666667,865.383333333333,,,,,,,,,,,,,,,,
500,77.8666666666667,197.883333333333,287.9,405.35,605.366666666667,682.866666666667,,,,,,,,,,,,,,,,,
501,722.883333333333,,,,,,,,,,,,,,,,,,,,,,
502,165.366666666667,352.883333333333,435.35,572.866666666667,705.366666666667,830.383333333333,,,,,,,,,,,,,,,,,
503,90.3666666666667,250.4,350.35,452.85,585.366666666667,697.866666666667,820.366666666667,,,,,,,,,,,,,,,,
504,95.3833333333333,230.366666666667,410.35,582.866666666667,770.383333333333,,,,,,,,,,,,,,,,,,
505,145.366666666667,297.883333333333,462.85,587.833333333333,777.883333333333,,,,,,,,,,,,,,,,,,
506,90.3666666666667,227.883333333333,287.9,392.866666666667,577.866666666667,627.85,660.383333333333,750.383333333333,792.866666666667,,,,,,,,,,,,,,
507,285.383333333333,387.85,482.866666666667,607.85,832.866666666667,,,,,,,,,,,,,,,,,,
508,85.3666666666667,207.883333333333,372.866666666667,480.366666666667,595.383333333333,740.366666666667,812.866666666667,852.866666666667,885.4,,,,,,,,,,,,,,
509,147.866666666667,245.383333333333,367.85,482.866666666667,595.383333333333,712.866666666667,845.366666666667,,,,,,,,,,,,,,,,
510,247.883333333333,545.366666666667,687.866666666667,852.866666666667,,,,,,,,,,,,,,,,,,,
511,140.466666666667,285.483333333333,485.483333333333,585.466666666667,652.983333333333,825.466666666667,,,,,,,,,,,,,,,,,
512,25.4833333333333,100.466666666667,295.5,617.966666666667,880.5,,,,,,,,,,,,,,,,,,
513,117.983333333333,187.983333333333,282.983333333333,365.466666666667,467.95,572.966666666667,695.483333333333,812.966666666667,,,,,,,,,,,,,,,
514,310.483333333333,375.466666666667,477.983333333333,585.466666666667,775.483333333333,,,,,,,,,,,,,,,,,,
515,282.983333333333,415.466666666667,560.466666666667,655.466666666667,770.483333333333,878.016666666667,,,,,,,,,,,,,,,,,
516,260.5,435.45,660.483333333333,775.483333333333,,,,,,,,,,,,,,,,,,,
517,620.483333333333,,,,,,,,,,,,,,,,,,,,,,
518,487.95,695.483333333333,,,,,,,,,,,,,,,,,,,,,
519,527.966666666667,,,,,,,,,,,,,,,,,,,,,,
520,157.966666666667,277.983333333333,352.983333333333,437.95,477.983333333333,587.95,597.983333333333,710.5,787.983333333333,825.466666666667,,,,,,,,,,,,,
521,360.466666666667,,,,,,,,,,,,,,,,,,,,,,
522,80.45,445.466666666667,682.966666666667,750.466666666667,,,,,,,,,,,,,,,,,,,
523,,,,,,,,,,,,,,,,,,,,,,,
524,567.95,695.483333333333,858,,,,,,,,,,,,,,,,,,,,
525,312.983333333333,457.966666666667,617.966666666667,640.483333333333,775.483333333333,,,,,,,,,,,,,,,,,,
526,502.966666666667,672.966666666667,,,,,,,,,,,,,,,,,,,,,
527,82.9666666666667,173.016666666667,430.45,535.466666666667,680.466666666667,,,,,,,,,,,,,,,,,,
528,80.45,140.466666666667,255.5,355.466666666667,522.983333333333,782.966666666667,,,,,,,,,,,,,,,,,
529,395.466666666667,502.966666666667,582.983333333333,662.966666666667,790.466666666667,880.5,,,,,,,,,,,,,,,,,
530,347.966666666667,472.966666666667,585.466666666667,778,883,,,,,,,,,,,,,,,,,,
531,87.9666666666667,147.966666666667,160.483333333333,205.5,450.466666666667,567.95,672.966666666667,702.966666666667,817.983333333333,,,,,,,,,,,,,,
532,,,,,,,,,,,,,,,,,,,,,,,
533,532.966666666667,632.966666666667,775.483333333333,800.516666666667,,,,,,,,,,,,,,,,,,,
534,197.983333333333,500.483333333333,722.983333333333,840.5,,,,,,,,,,,,,,,,,,,
535,332.966666666667,397.95,485.483333333333,505.466666666667,520.466666666667,530.466666666667,547.966666666667,627.95,642.983333333333,657.966666666667,675.466666666667,697.966666666667,785.483333333333,800.516666666667,830.483333333333,878.016666666667,,,,,,,
536,90.4666666666667,200.466666666667,642.983333333333,737.983333333333,,,,,,,,,,,,,,,,,,,
537,125.466666666667,285.483333333333,360.466666666667,657.966666666667,885.516666666667,,,,,,,,,,,,,,,,,,
538,525.466666666667,772.983333333333,,,,,,,,,,,,,,,,,,,,,
539,160.483333333333,412.95,547.966666666667,687.983333333333,782.966666666667,,,,,,,,,,,,,,,,,,
540,97.9666666666667,190.483333333333,320.483333333333,425.45,527.966666666667,620.483333333333,732.966666666667,830.483333333333,,,,,,,,,,,,,,,
541,427.966666666667,590.45,615.483333333333,722.983333333333,730.466666666667,745.483333333333,752.966666666667,805.466666666667,832.983333333333,,,,,,,,,,,,,,
542,147.966666666667,288,477.983333333333,547.966666666667,557.966666666667,677.983333333333,800.516666666667,820.466666666667,832.983333333333,,,,,,,,,,,,,,
543,55.4833333333333,165.466666666667,305.483333333333,415.466666666667,547.966666666667,652.983333333333,745.483333333333,875.5,,,,,,,,,,,,,,,
544,263,447.966666666667,760.483333333333,,,,,,,,,,,,,,,,,,,,
545,15.4666666666667,125.466666666667,260.5,310.483333333333,377.966666666667,605.466666666667,742.966666666667,778,855.483333333333,,,,,,,,,,,,,,
546,90.4666666666667,315.5,610.483333333333,805.466666666667,,,,,,,,,,,,,,,,,,,
547,30.4666666666667,285.483333333333,685.466666666667,,,,,,,,,,,,,,,,,,,,
548,110.466666666667,192.966666666667,460.466666666667,595.483333333333,682.966666666667,822.983333333333,,,,,,,,,,,,,,,,,
549,320.483333333333,888,,,,,,,,,,,,,,,,,,,,,
550,155.483333333333,250.5,390.466666666667,552.983333333333,692.966666666667,707.966666666667,730.466666666667,858,868,,,,,,,,,,,,,,
551,,,,,,,,,,,,,,,,,,,,,,,
552,195.483333333333,357.95,735.483333333333,755.483333333333,772.983333333333,790.466666666667,,,,,,,,,,,,,,,,,
553,85.4833333333333,200.466666666667,317.983333333333,440.483333333333,640.483333333333,778,,,,,,,,,,,,,,,,,
554,107.966666666667,225.5,337.966666666667,580.466666666667,657.966666666667,,,,,,,,,,,,,,,,,,
555,467.95,500.483333333333,717.966666666667,,,,,,,,,,,,,,,,,,,,
